ds,target,NBEATS,elm,lstm,MLP,rf,SVR,arima,LRF,LSVR,TLSTM,KNN,TRANSFORMER
2020-06-30,0.262406015037594,0.1991221755743026,0.4292951562276079,0.3997962,0.4184728833589227,0.409624060150376,0.4019721210024692,0.3870133580895209,0.3871826906258238,0.3756962053577971,0.3999006,0.3885213032581453,0.4468931
2020-07-31,0.3586466165413534,0.3502476215362549,0.3533542758742478,0.35896754,0.3479139782623104,0.2735789473684211,0.3600136549044191,0.3491530223339765,0.3974751816965169,0.3664801311238115,0.36053303,0.3309774436090225,0.4045265
2020-08-31,0.262406015037594,0.172348141670227,0.3339176927924829,0.36457136,0.5647653675722872,0.3407518796992482,0.3452299635727095,0.3283830666046748,0.3475647306529955,0.3575890900513872,0.34052444,0.3071177944862155,0.39335868
2020-09-30,0.343609022556391,0.3900357186794281,0.3059578796464524,0.33961323,0.3376638061073022,0.2801754385964913,0.2976873099915559,0.3080788558329073,0.2798670386903398,0.2961097836155165,0.3106736,0.3011027568922305,0.36856702
2020-10-31,0.3977443609022556,0.2364301085472107,0.3924310076811488,0.34883904,0.5401780198683277,0.3414736842105265,0.3718396195495349,0.3105664167307333,0.332934441610392,0.3521046045707155,0.36820918,0.3297744360902255,0.36876073
2020-11-30,0.3285714285714286,0.3080600500106811,0.33100374716691,0.3702964,0.3872839363414027,0.3322422723475356,0.3313598018385485,0.3583948882478338,0.3222885520878997,0.3378824480457774,0.3605988,0.3189473684210526,0.4198107
2020-12-31,0.3556390977443608,0.2765390276908874,0.4039663109626397,0.3624115,0.4663945235652645,0.3181620718462823,0.404247745049343,0.3565979842255298,0.3157046152495241,0.3716781257578053,0.36669338,0.3175438596491228,0.35576335
2021-01-31,0.2443609022556391,0.2060252428054809,0.3506185998808537,0.36626825,0.3821000960069426,0.3423024227234753,0.3378940313721782,0.3481174933583415,0.3128428270358187,0.3264727780524397,0.37371466,0.3231578947368421,0.39604726
2021-02-28,0.2263157894736842,0.2283663004636764,0.3531460095844019,0.33649784,0.4745192760391269,0.2938162071846284,0.3627238899692565,0.3046644045914494,0.2751615044805552,0.3282324139032871,0.33441246,0.3085213032581454,0.3177359
2021-03-31,0.256390977443609,0.1491497904062271,0.2912191227050305,0.31521767,0.4135115950351913,0.2808571428571429,0.2711151144391285,0.2528789283062577,0.2702546856784467,0.2522783526915111,0.31623143,0.3039097744360903,0.31828064
2021-04-30,0.2684210526315789,0.2621549069881439,0.2948929394371036,0.31138682,0.3746109633162259,0.2377443609022556,0.272673299497873,0.2467848541617712,0.2618003377368073,0.2606040969712318,0.3011845,0.3179448621553885,0.3253317
2021-05-31,0.2203007518796992,0.0912653505802154,0.3165779520736058,0.31234154,0.4476197860653528,0.2892631578947371,0.2785964714251446,0.259059266946706,0.269106854708986,0.2697387925454553,0.36211258,0.3039097744360902,0.30047825
2021-06-30,0.238345864661654,0.1871546208858489,0.2675096069291816,0.3005432,0.3266645437924954,0.2721604010025065,0.2510796422167837,0.2447112870230932,0.2644721884270201,0.2557366439763391,0.278022,0.3135338345864662,0.27474487
2021-07-31,0.2924812030075188,0.2878471314907073,0.2696749584570894,0.29872862,0.4726072744106082,0.2710977443609025,0.2662635712176692,0.2348936206706138,0.2607866776915852,0.2627627734170455,0.29118213,0.3139348370927318,0.23593476
2021-08-31,0.3406015037593984,0.2673652172088623,0.2997696456870655,0.31219414,0.4092321365454043,0.3273984962406016,0.2945355344085475,0.2612042973211231,0.2782947796953456,0.2636592756080947,0.2609471,0.3279699248120301,0.25933585
2021-09-30,0.3015037593984963,0.2827942669391632,0.3638318314259714,0.3333719,0.3841181039002139,0.3514285714285713,0.3584803462911951,0.3051042992666718,0.3106508360400508,0.3115427883101512,0.29306573,0.3315789473684211,0.30723727
2021-10-31,0.3616541353383459,0.2344604581594467,0.328274882260597,0.3350874,0.3614616298118896,0.3639565580618214,0.3371676782508911,0.3137284235196811,0.294129453257185,0.3045697615789154,0.32102296,0.3558395989974938,0.30668437
2021-11-30,0.3315789473684211,0.3178735673427582,0.3626603840207614,0.35351112,0.357474078944025,0.3643625730994153,0.3621889212682597,0.3312834914465347,0.3090108262415361,0.3168295029385919,0.30870056,0.3664661654135338,0.32838404
2021-12-31,0.343609022556391,0.1790734529495239,0.3957810735982812,0.35522118,0.3747111788012678,0.3537911445279866,0.3870161702963931,0.3401463425757736,0.297043473922204,0.3342441993237939,0.32384494,0.3847117794486214,0.33718023
2022-01-31,0.3766917293233083,0.2208744883537292,0.3756625380055065,0.35969743,0.3957515608223675,0.3414436090225566,0.3849265883319487,0.3392051669525562,0.3027435820019239,0.3487044075541106,0.33156365,0.3941353383458646,0.3648185
2022-02-28,0.3195488721804511,0.1952364444732666,0.3595459004711618,0.3716266,0.3736679751508246,0.3282706766917295,0.372049164041398,0.3569521958403133,0.3122603950662238,0.3493648167207648,0.35736084,0.3921303258145363,0.39559373
2022-03-31,0.3977443609022556,0.2528926730155945,0.3811194879865991,0.3613048,0.3881995107389221,0.3218646616541354,0.3774554287799817,0.3461840962459893,0.2959240724078432,0.3475571659639214,0.37056315,0.3776942355889724,0.36823457
2022-04-30,0.3045112781954887,0.3220487236976623,0.384223370560075,0.3784708,0.3968177079710862,0.330406015037594,0.3770809020781912,0.3611933729061295,0.3175240780947306,0.3631011721199524,0.38590744,0.3776942355889724,0.41468555
2022-05-31,0.2924812030075188,0.2370892763137817,0.3599569536196108,0.360278,0.4426065029399607,0.3254436090225567,0.3751957224980043,0.346783555542506,0.2989429074054088,0.3617290766614074,0.37828302,0.338796992481203,0.37477714
2022-06-30,0.2864661654135338,0.2344448268413544,0.3264384125656057,0.34666622,0.4173874816061486,0.3351428571428572,0.3279774889796077,0.3107546646547493,0.289358185983983,0.3197552647799285,0.3655519,0.3067167919799498,0.3643325
2022-07-31,0.1902255639097744,0.1960683315992355,0.3162140306760741,0.33711708,0.4103111296380501,0.3229323308270678,0.31015150836474,0.2948219273483055,0.2894172105468429,0.3038920448789156,0.35756633,0.3025062656641604,0.35907575
2022-08-31,0.1421052631578947,0.0953239947557449,0.2967354775555102,0.30566764,0.4548832267575877,0.2942105263157897,0.2801883009243689,0.246434165743895,0.2667716120631997,0.2695829539252586,0.3364393,0.3039097744360903,0.2836256
2022-09-30,0.1872180451127819,0.1776787340641021,0.2087098314154336,0.2767356,0.3577828893227671,0.2293834586466166,0.1889033873254498,0.1844041008277979,0.256123280150315,0.2177455952368382,0.28341708,0.3025062656641604,0.25324923
2022-10-31,0.418796992481203,0.2732052505016327,0.2300330339563614,0.27182057,0.4663532217004557,0.2643007518796993,0.2023968853278433,0.1734783729256348,0.241659091454932,0.2167342552439514,0.29348865,0.3039097744360902,0.2156826
2022-11-30,0.2744360902255639,0.220330536365509,0.3515784952866405,0.32982016,0.4196201171190017,0.3691248120300753,0.3091915452819621,0.2852818608166152,0.3221044483874158,0.2855259672617266,0.3453932,0.3227568922305763,0.32382745
2022-12-31,0.3887218045112782,0.3142682611942291,0.3467587827099918,0.32473153,0.3471207460097872,0.3298913951545532,0.35322510610259,0.3189053263167133,0.3825656965585298,0.3290749359361734,0.3642923,0.3325814536340851,0.28337103
