ds,target,NBEATS,elm,lstm,MLP,rf,SVR,arima,LRF,LSVR,TLSTM,KNN,TRANSFORMER
2019-10-31,0.8291127324076254,0.854051947593689,0.7592139597171169,0.6222098,1.1703160609741277,0.2529606443346146,0.8332529788812594,0.0,0.8445374336445179,0.9026006747049408,0.80197674,0.2327831385162521,0.58349
2019-11-30,0.7505060014120969,0.2124473452568054,0.6545798951434029,0.730043,1.1012098396991334,0.2511255458800763,0.8196219491862199,0.8291127309764497,0.83886875343218,0.8465750805587589,0.8612643,0.2340425198085823,0.56113625
2019-12-31,0.6932690044716404,0.4763995409011841,0.5056475663400974,0.9357221,1.1119805584325428,0.2529606443346146,0.6717234508535367,0.7802834956379487,0.8364217462932456,0.6328656365454299,1.1061426,0.2315195732329175,0.49909487
2020-01-31,0.2956852592766925,-0.3602339029312134,0.6476103507727098,0.84987897,1.0843468634580693,0.2529606443346146,0.7909333521505734,0.7149512999681071,0.8404963259328996,0.7631702349196181,0.8588988,0.2440422583091446,0.42913127
2020-02-29,0.257715540911587,-0.2125345915555953,0.4406065033429591,0.70657074,1.0165383774902903,0.2529606443346146,0.499461008981469,0.4462963804610634,0.5964713265866473,0.369533731309025,0.27327615,0.2409084490468345,0.023084769
2020-03-31,0.2231348552600611,-0.0261244177818298,0.3813039341281978,0.44446078,0.8873468880451182,0.2575414868858033,0.437889551060329,0.2720990816032386,0.5712923825213774,0.3941999512747443,0.077462345,0.2369148296331162,-0.008668227
2020-04-30,0.2080724876441515,0.2832822799682616,0.3486746711359086,0.42885533,0.7804529279083873,0.2559088935958787,0.3748452609330294,0.2362345754558431,0.5720332627284846,0.3310106548784964,0.7800116,0.2339441960199785,-0.052483775
2020-05-31,0.2560524044873303,-0.0804548636078834,0.3115303387059492,0.48583797,0.7117660215579354,0.2525627467900942,0.4373016115580758,0.2137783548800638,0.5118411598774038,0.3152864552089825,0.76835954,0.2397745874846369,-0.050814196
2020-06-30,0.2501843571036322,0.1886274963617324,0.326532610600251,0.5164147,0.5858489766192624,0.2485649433853716,0.4564008603974185,0.237876839896268,0.4676568493966624,0.3200846302770891,0.14497936,0.239517272037865,0.03442172
2020-07-31,0.2529457911665489,-0.2205518186092376,0.306112164142408,0.46818307,0.6084432112997692,0.2513782589367432,0.5032003099855186,0.2524072678809563,0.3948524905885383,0.337014317872929,0.20477563,0.240195078580581,0.22349392
2020-08-31,0.2451635678983289,0.3692250549793243,0.2730967033574296,0.33920133,0.5277695383399649,0.2600809602259354,0.4086156793548018,0.2518997155066316,0.4003716430009673,0.489196132017013,0.33570668,0.2378122957035641,0.25054
2020-09-30,0.2063779712873616,0.2995103001594543,0.3310063890479403,0.26757744,0.4737966531059939,0.2530365837713448,0.3519916003981568,0.2481115993035502,0.3007965830740128,0.3097568721694377,0.40255842,0.2432159200857717,0.25507143
2020-10-31,0.2333960931983996,0.3024254143238068,0.304543614433185,0.24064715,0.4354482693168153,0.2453376219241127,0.2953071867459246,0.2210705794198358,0.2806417196203027,0.3091165006129025,0.4375258,0.245512931147198,0.18987179
2020-11-30,0.2047775947281713,0.2961163222789764,0.3528330660497139,0.2496559,0.4014600260533677,0.2466256635548231,0.249249507020118,0.2231611938439819,0.285195889228838,0.3166551655188233,0.46116313,0.2484751967783269,0.19728534
2020-12-31,0.2164509296305012,0.3284320831298828,0.3496514137807025,0.25672933,0.3889987427525118,0.2488452707826677,0.3222891215844576,0.2156187424764047,0.2634190608363948,0.3316955732613064,0.46192384,0.2537051855338511,0.1464235
2021-01-31,0.3239899584215894,0.509666085243225,0.2326363908689003,0.23186836,0.3068156891777089,0.2411806176616719,0.2299571636262446,0.2120288825226692,0.2565452367877406,0.2157794138728706,0.25138912,0.2445882691352213,0.16455443
2021-02-28,0.2877461363458068,0.4523720145225525,0.2736372712771007,0.27232212,0.3079671584819428,0.2403563714338013,0.2949923349851939,0.2832524438018571,0.2313608853780086,0.3103315271973246,0.29432717,0.2370487173452576,0.3556146
2021-03-31,0.3267513924845061,0.4656089544296264,0.2646798039480319,0.29315507,0.336852220009465,0.2142524515572292,0.3056010470430079,0.3014758793822208,0.2596747298150452,0.3264960252357023,0.29760975,0.2340425198085824,0.3243927
