ds,target,NBEATS,elm,lstm,MLP,rf,SVR,arima,LRF,LSVR,TLSTM,KNN,TRANSFORMER
2019-07-31,0.794241573033708,0.8051223158836365,0.7207638190347936,0.6683427,0.6790001836834204,0.6504817415730336,0.7814608426345494,0.6527500762461946,0.6793498127340826,0.7171166688323964,0.7002986,0.5542978886263497,0.72406083
2019-08-31,0.8801966292134833,0.7331032156944275,0.7804001426274141,0.6640264,0.6658201251390657,0.6533897471910115,0.8329423602363356,0.6867124377133819,0.6897997347066167,0.781413994281678,0.75365245,0.6492940616370376,0.7630091
2019-09-30,0.7734550561797755,0.8297162055969238,0.7450636181493309,0.6525141,0.6447871410565785,0.6509120786516855,0.7586983289026087,0.733153320949087,0.769633075842697,0.7574443680745517,0.77112514,0.6299178893559626,0.7813744
2019-10-31,0.8665730337078654,0.6998336315155029,0.8507274734601324,0.64663404,0.6758801573574551,0.654997191011236,0.8215879369356053,0.7428265501341753,0.803802434456929,0.8643593184053913,0.8329115,0.6670548820877911,0.79516023
2019-11-30,0.6667134831460675,0.5997810363769531,0.7095499166267061,0.6291755,0.6984654280342499,0.6359124799357947,0.6758197220050782,0.7725279152301021,0.782539727126806,0.7283424364085462,0.81485033,0.6439964825861938,0.8038263
2019-12-31,0.6962078651685395,0.7439898252487183,0.724520036451139,0.630674,0.7706859671243212,0.6518597512038525,0.7106655297447496,0.7471307040730797,0.7747710674157304,0.7191713161675679,0.81778926,0.621590612732003,0.80821013
2020-01-31,0.7110955056179777,0.537752628326416,0.7400424310465468,0.6260733,0.7975768322385567,0.6636615168539326,0.664074640797606,0.734908421100898,0.7368121870326927,0.7424736074514797,0.7704405,0.6077886410876091,0.793496
2020-02-29,0.5682584269662923,0.8255337476730346,0.6137439665199196,0.62690234,0.7977811530626084,0.5249809925093636,0.5757888137700583,0.7291929571391236,0.6599030230069556,0.6479378344106976,0.5865774,0.5415398271309798,0.7716699
2020-03-31,0.2987359550561799,0.3565050363540649,0.63511291390423,0.6472864,0.7960321181352282,0.6128724250936328,0.6356168527099421,0.6905662496763516,0.6622737760834674,0.6444945226018106,0.59755397,0.6097549503132927,0.7632892
2020-04-30,0.1,0.4060878753662109,0.5435124614396614,0.64960206,0.7665456918686155,0.6159669943820224,0.5103778521561232,0.5965211447082004,0.5987545880149816,0.4901600584577394,0.507167,0.6416647370426722,0.65409285
2020-05-31,0.3004213483146067,0.5624271631240845,0.5985644638959329,0.64980376,0.7074806909094765,0.6317551498127341,0.5379397180539179,0.4773487195657134,0.6350603932584271,0.3893392569493699,0.46669754,0.6426724561223988,0.54336095
2020-06-30,0.2507022471910114,0.5165989398956299,0.5998871324691919,0.6510899,0.6320273983077224,0.6052724719101124,0.5290402105172604,0.4348835400450941,0.6127162921348317,0.3673632430896489,0.40733236,0.570580314212363,0.53820777
2020-07-31,0.3544943820224719,0.4993435740470886,0.6559555036769424,0.65141404,0.5232825215843613,0.5784676966292135,0.633544373125163,0.3906773192615422,0.5885808988764047,0.48256974020574,0.44620693,0.5334930430109764,0.4575766
2020-08-31,0.3313202247191011,0.4170601665973663,0.609399119835345,0.64259577,0.4385523053768584,0.5718146067415733,0.6382010071348937,0.3819928804741728,0.5699101123595508,0.5282315201234979,0.46523657,0.5471521163188924,0.42781076
2020-09-30,0.2549157303370788,0.4521570503711701,0.5575603003041607,0.6069204,0.4394995001005304,0.5556278089887642,0.56970948389028,0.3698306954588783,0.5380374531835208,0.3757117850357616,0.4250584,0.5033296947599428,0.37949803
2020-10-31,0.3332865168539327,0.383524626493454,0.6986835473415809,0.56824994,0.4141983121911017,0.5654662921348318,0.6756155921559227,0.342249408352221,0.5489719101123598,0.4738798480927215,0.43202662,0.4979120824620971,0.31776655
2020-11-30,0.3514044943820227,0.219830185174942,0.6284197211974671,0.52318436,0.3416937172364214,0.579414325842697,0.542688286692767,0.3400981821524124,0.5688820224719104,0.4306233599466864,0.4074754,0.5251338835528389,0.343524
2020-12-31,0.4015449438202247,0.1909458488225937,0.5978395378531047,0.51168144,0.3454066443684961,0.5319011001872663,0.5911754773533296,0.342811863903017,0.5277876404494385,0.4614697897168796,0.42433792,0.565933298074117,0.3434754
2021-01-31,0.4262640449438204,0.201753631234169,0.5689038923909919,0.5028704,0.3855233197582438,0.5354553195224723,0.5204223578945509,0.3569086696422675,0.5211348314606743,0.4765695603243713,0.4387454,0.5665866436561494,0.36003745
2021-02-28,0.2778089887640451,0.3330029845237732,0.4952596493006496,0.49703676,0.4319013757414571,0.518957660346442,0.4610837563977498,0.3735549829971433,0.4930785892634209,0.4919602025521783,0.46274203,0.4818002822149188,0.36143118
2021-03-31,0.3039325842696629,0.2036512941122055,0.4017794677675468,0.4956854,0.4239457617808588,0.4493904494382024,0.3227438731366497,0.3505745317264456,0.4502837078651687,0.3774197713278759,0.37922668,0.4771863987121079,0.2871102
2021-04-30,0.2990168539325843,0.4224649071693421,0.2544139107085499,0.49517685,0.4474207653849271,0.4555617977528092,0.1839384266671772,0.3393797761725834,0.4506713483146069,0.1977079666405643,0.3736193,0.4762332503310654,0.2870626
2021-05-31,0.4648876404494384,0.6010543107986449,0.3737279825010446,0.49687594,0.4242090070087209,0.4625547752808991,0.3336952993437251,0.329692079312691,0.4506713483146069,0.3507679086479136,0.3600514,0.4788877785165731,0.31275475
2021-06-30,0.5242977528089889,0.5415732860565186,0.3554814427648765,0.49592984,0.4239012728105545,0.4575589887640452,0.3121692366188938,0.3621410086867374,0.4502247191011237,0.3432889711875297,0.37219074,0.4788084414602289,0.37986657
2021-07-31,0.5396067415730339,0.4439612030982971,0.4212378185574152,0.4968439,0.4260967172210081,0.4487176966292137,0.3794653061680627,0.4010610197677672,0.4549157303370787,0.4515139469180731,0.4063265,0.4789776657481473,0.43090633
2021-08-31,0.5068820224719102,0.2782740592956543,0.4602604813192883,0.4969502,0.4424994833062513,0.4576240636704121,0.4015209657556987,0.4343140371311709,0.4610730337078653,0.4621711884465327,0.43948853,0.4777985228687607,0.4677584
2021-09-30,0.5696629213483146,0.3429439663887024,0.4188216433815057,0.4976955,0.4637461812821826,0.4555720973782772,0.3446699051884195,0.4517314242949159,0.4706938202247194,0.3922262324362719,0.44813925,0.4654564591710423,0.4918845
2021-10-31,0.6773876404494383,0.6296658515930176,0.4913150305994946,0.4993796,0.4898052881210192,0.4619323501872661,0.4466415765407362,0.4800367235716474,0.4749438202247195,0.4766929813873233,0.46058545,0.478964809725544,0.5471533
2021-11-30,0.6300561797752811,0.7457849979400634,0.5298350031349912,0.50059426,0.4992542701883898,0.5020533707865174,0.461031634780953,0.5274038553755784,0.5408455056179777,0.5451755277480572,0.4870047,0.5156975434435875,0.5971262
2021-12-31,0.5452247191011237,0.6334508657455444,0.5204485602678659,0.50283897,0.5565295018026247,0.5034592696629216,0.4813352025592273,0.5520419277835805,0.5803417602996256,0.5681129909550506,0.5314309,0.4889827012273098,0.62104046
2022-01-31,0.4803370786516856,0.6483457088470458,0.4971509824486375,0.50409013,0.6086166529890965,0.4682191011235955,0.4452757959571564,0.5504056971173871,0.5399382022471909,0.5542663473820326,0.5694748,0.4687061713068773,0.6212552
2022-02-28,0.3554775280898878,0.4651108384132384,0.4003642315740663,0.50444615,0.6602740987005995,0.4413454119850189,0.3658712653284915,0.5335881948797893,0.4667584269662923,0.4231310363138405,0.5055509,0.4690343879739203,0.6124848
2022-03-31,0.5490168539325844,0.6293511986732483,0.4055476511864526,0.50932723,0.6442598696159013,0.453369382022472,0.3834475029435197,0.4908390069712899,0.4704044943820225,0.4266618436457747,0.45600474,0.5145490253357891,0.5756553
2022-04-30,0.4977528089887642,0.7394918203353882,0.3937777551053258,0.5159552,0.5990179065647937,0.4453778089887642,0.3850805813284005,0.5048025486091078,0.4426088483146068,0.4302198899364526,0.42399174,0.4423837332881715,0.5995485
2022-05-31,0.4660112359550563,0.5503414869308472,0.4636248986897158,0.53094524,0.5920105267096262,0.4649180176565008,0.4925833076871854,0.5031105070870154,0.4613274908767886,0.5126117441361728,0.4796508,0.5317626437017002,0.5982221
2022-06-30,0.5578651685393259,0.579231858253479,0.4635035122241078,0.53768677,0.596398165434862,0.5047706838398027,0.4862209185714136,0.4942061346455868,0.497906702500634,0.4784200818474247,0.5204276,0.5217320464116222,0.5864073
2022-07-31,0.6682584269662923,0.4596896469593048,0.5142497678848699,0.54017085,0.5642546142549845,0.5024429164994654,0.5158109659457978,0.5094852420176742,0.5147865334110521,0.5114715392108806,0.53876275,0.5086575663091681,0.60451454
2022-08-31,0.6344101123595507,0.500520884990692,0.5860641390558996,0.54269636,0.5424743204937842,0.5236573368111292,0.6009863353560988,0.5475931489753513,0.5395797256432894,0.564272994285659,0.55014235,0.5300850068592381,0.6524767
2022-09-30,0.7099719101123596,0.6540161967277527,0.5904199598807622,0.5506991,0.5314853937320176,0.5456048470256338,0.5931705447698846,0.5684305011016804,0.5804494147940077,0.6104513009010404,0.5961865,0.5534477529978562,0.65823984
2022-10-31,0.6714887640449441,0.6691495180130005,0.6367581036608243,0.5519402,0.57294505263808,0.6099922769529161,0.6581656914303352,0.6024025275933265,0.644319288389513,0.6717859996219389,0.6797585,0.6237193313449424,0.68833727
2022-11-30,0.5674157303370788,0.7105758190155029,0.6330193634811536,0.5368874,0.6026231156047187,0.6071996054039597,0.62108070677805,0.6189842436532916,0.6600196629213484,0.6379958161927419,0.70320493,0.5140048823497069,0.7081053
2022-12-31,0.574297752808989,0.5063648223876953,0.5810177205891449,0.52767056,0.6636239510833177,0.5408323345817726,0.5651526291347487,0.6066070396056691,0.5846502808988765,0.6024605924618527,0.6767825,0.4914528882688138,0.6963397
